category,sub_category,crimeaditionalinfo,processed_text
Cryptocurrency Crime,Cryptocurrency Fraud,Sharehash is a crypto app where public are investment the money i have investment the money after few days AAP AND platform not open and no reply App is develop by sahil mobile no  and other support group number  and  and  and,sharehash crypto app public invest money invest money day aap platform open repli app develop sahil mobil support group number
Cryptocurrency Crime,Cryptocurrency Fraud,"I was randomly added to BTC wealth VIP S  whats app group and Trading account was opened on httpswwwibstoncom  Login mobile no  ID   Platform deals in BTC Second contract trading and analysts give guidance There was on analyst named Mark  who enrolled me for  round plan I started with T USDT and After first round total funds became T USDT then Mark told me to make funds to  USDT for start of nd round Immediately I put my withdrawal request on  httpswwwibstoncom from xabaccFAFfbE to xfdaCaBFAfafdf
But they have blocked my funds",randomli ad btc wealth vip what app group trade account open httpswwwibstoncom login mobil id platform deal btc second contract trade analyst give guidanc analyst name mark enrol round plan start usdt first round total fund becam usdt mark told make fund usdt start nd round immedi put withdraw request httpswwwibstoncom xabaccfaffb xfdacabfafafdf block fund
Cryptocurrency Crime,Cryptocurrency Fraud,Argohash was referred by one of my friend basis his reference I have taken and started investing in their app with proper e contract mining business with daily withdrawl plans however they have suddendly closed their app and all our money which has been invested has gone,argohash refer one friend basi refer taken start invest app proper e contract mine busi daili withdrawl plan howev suddendli close app money invest gone
Cryptocurrency Crime,Cryptocurrency Fraud,I joined from my friendBut I realised that I have been trapped with scamToday I checked transaction details this specific company freedom tron Last transaction is around  days agoI payment  times on specific address  tron,join friendbut realis trap scamtoday check transact detail specif compani freedom tron last transact around day agoi payment time specif address tron
Cryptocurrency Crime,Cryptocurrency Fraud,"Dear Team 
  I got message from telegram from Gulam Fatima saying that  its an crypto trading company And they said that I can earn if i invest in that company in the form of percentages  and there is a locking period of minimum  hrs  I invested dollars  in plan A  and I invested another dollars  in plan B  this I done after forcing me from there side And they are forcing me to move in plan C of dollars to get all my capital and profits  i was so scared to invest again but those people still forcing me to invest and they are doing texting  in telegram daily I am requesting to take action on the system and please try to return my capital

Your Faithful
Mahendra",dear team got messag telegram gulam fatima say crypto trade compani said earn invest compani form percentag lock period minimum hr invest dollar plan invest anoth dollar plan b done forc side forc move plan c dollar get capit profit scare invest peopl still forc invest text telegram daili request take action system pleas tri return capit faith mahendra
Cryptocurrency Crime,Cryptocurrency Fraud,"Respected Sir 

I  my Family Members P J Gururaja C Vasumathi M S Shashipriya  Suchetha Murthy had invested in Sharehash company which mines helium network token I had entered into leasing mining contract for the amount of Rs  All the payment were made by Credit card UPI  Bank transfers As per the contract the company supposed to pay daily interest and return the principal amount on the date of maturity But the company application is not accessible and the employees mentioned that the application was being updated The application is not working  employees are not traceable Also the company has not paid the amount as promised as per the contract I have attached all the supporting documents The application was available on Google Play store which is now removed from there as well Hence we request you to investigate this matter and provide us the right justice",respect sir famili member p j gururaja c vasumathi shashipriya suchetha murthi invest sharehash compani mine helium network token enter leas mine contract amount rs payment made credit card upi bank transfer per contract compani suppos pay daili interest return princip amount date matur compani applic access employe mention applic updat applic work employe traceabl also compani paid amount promis per contract attach support document applic avail googl play store remov well henc request investig matter provid us right justic
Cryptocurrency Crime,Cryptocurrency Fraud,"In November  I got an invitation through a WhatsApp group in which there were many Indian numbers as admins Screenshots attached The group claimed they were Cryptocurrency Consultants under the name of Peesions Investment Advisors LtdF Garden Road Central Western Hong Kong They shared contact details of an assistant to help me for trading The address is as th Finance Street Central Hong Kong We were asked to activate a wallet through a trading platform named Coin Global with headquarters in Singapore coingpluscom I also got my trading account activated with UID 
After  days trading the wallet balance increased to  million USDT when asked for withdrawal the company demanded the entire commission to be paid Being a huge amount I informed the inability and asked them to pay the balance But they cheated in the name of the withdrawal of  of total value after payment of  and late fee of  USD which was also paid 
The assistant stated that they need to bribe the police for getting the clearance  The amount of  USD was also paid to the wallet address provided by the assistant Even after this the assistant asked for more  USD to be paid to the Police
Please investigate and raise this to the appropriate level for getting my money I spent on the investment amounting to around Rs  crores besides arresting the members of the gang in India and abroad",novemb got invit whatsapp group mani indian number admin screenshot attach group claim cryptocurr consult name peesion invest advisor ltdf garden road central western hong kong share contact detail assist help trade address th financ street central hong kong ask activ wallet trade platform name coin global headquart singapor coingpluscom also got trade account activ uid day trade wallet balanc increas million usdt ask withdraw compani demand entir commiss paid huge amount inform inabl ask pay balanc cheat name withdraw total valu payment late fee usd also paid assist state need bribe polic get clearanc amount usd also paid wallet address provid assist even assist ask usd paid polic pleas investig rais appropri level get money spent invest amount around rs crore besid arrest member gang india abroad
Cryptocurrency Crime,Cryptocurrency Fraud,"They have looted so many of us giving assuring everyday by giving us in real money for few months But at the end they told us to recharge in many ways Advika was the name of supirior who was guiding us   this is her last number   this was her previous used number
She have fraud us in terms of lakhs and lakhs people with amount of lakhs n lakhs",loot mani us give assur everyday give us real money month end told us recharg mani way advika name supirior guid us last number previou use number fraud us term lakh lakh peopl amount lakh n lakh
Cryptocurrency Crime,Cryptocurrency Fraud,"Lost Rs   Buy usdt Dollar of Rs  and trading done in BTCoin app Earned about  lac But unable to withdraw all amount from BT Coin app Dollars used to trade in BT Coin app 
Two main responsible contact number are from HongKong 

WHATS APP group of  people from India admin Number  from India i sent mail to HongKong Police for further action",lost rs buy usdt dollar rs trade done btcoin app earn lac unabl withdraw amount bt coin app dollar use trade bt coin app two main respons contact number hongkong what app group peopl india admin number india sent mail hongkong polic action
Cryptocurrency Crime,Cryptocurrency Fraud,I have recorded calls from various numbers but  persons calling regularly that is Ms Nimisha MrRobin Jacob says he is fromPune MrVijay Kurian  Manager and MsSandra Baker for opening skype id and in that skype id when i download the id of Vijay Kurian as livecidbdcbd is being set in my skypeno sooner i seen that my id is shown as this i uninstalled the skype and told him that i am unable to download and told him i cannot trade the moment i told him he got angry and kept the phone i have recorded call if in person called to show the evidence of their talks and calls which i have received  Pls help me as they have taken my amount of  from the hdfc account and now MrKurian says pay the amount as you have traded when i do not know to use the portal how can i trade so i told him i will complain in the cyber crime so he got scared and now no one seems to be callingPls help me in getting my amount aforesaid to be reimbursed sir which i would be grateful to you,record call variou number person call regularli ms nimisha mrrobin jacob say frompun mrvijay kurian manag mssandra baker open skype id skype id download id vijay kurian livecidbdcbd set skypeno sooner seen id shown uninstal skype told unabl download told cannot trade moment told got angri kept phone record call person call show evid talk call receiv pl help taken amount hdfc account mrkurian say pay amount trade know use portal trade told complain cyber crime got scare one seem callingpl help get amount aforesaid reimburs sir would grate
Cryptocurrency Crime,Cryptocurrency Fraud,Respected sir or madam iam Venuvardhan so I bought a machine worth rupees  in wwwkncchaincom they said you will get  percent profit that means rupees  the money came into kncchain wallet I applied for withdrawal but the money didnot came till now to my bank account and also they are saying you have to recharge  otherwise your account will be closed,respect sir madam iam venuvardhan bought machin worth rupe wwwkncchaincom said get percent profit mean rupe money came kncchain wallet appli withdraw money didnot came till bank account also say recharg otherwis account close
Cryptocurrency Crime,Cryptocurrency Fraud,"In the month of June July and August I have purchased over  lakhs worth BTC from Unicorn exchange and transferred to Tradebingecom for trading And they said until I reach certain profits I should not withdraw When the profits reached  BTC I wanted the withdrawal Then they said as per UK govt I should pay  tax as one time tax of the total available which was  BTC  and  tax on requested BTC as per MiFID It was totalling somewhere to pay additional  lakhs as tax I have attached the email that they have sent They did not tell me all this in the beginning of my deposit and now they have deactivated my account 
My name Kiran Kumar Madanu Mobile Number 
Website Name TradebingecomPerson who helped trade is Tellerkeen Telegram platform
Platform used to send me trade is Telegram Number  

The address as per website
 Riverside District Wandsworth 
London SW PP 
District SW BB 
United Kingdom

I have all transaction references that I have transferred to Tradebingecom platform

I am happy to share whole transaction and chat",month june juli august purchas lakh worth btc unicorn exchang transfer tradebingecom trade said reach certain profit withdraw profit reach btc want withdraw said per uk govt pay tax one time tax total avail btc tax request btc per mifid total somewher pay addit lakh tax attach email sent tell begin deposit deactiv account name kiran kumar madanu mobil number websit name tradebingecomperson help trade tellerkeen telegram platform platform use send trade telegram number address per websit riversid district wandsworth london sw pp district sw bb unit kingdom transact refer transfer tradebingecom platform happi share whole transact chat
Cryptocurrency Crime,Cryptocurrency Fraud,I applied on upworkcom as a freelencer job for  USD per hour and all i have to do was to send the USDT to the address he provided but he did not paid me anything The amount in USDT i send it about USD I also told him to pay me on paypal payoneer first but he refused as he said that his company does not allow him to talk about crypto or send any foreign transcations As i was getting paid so much i agreed to the job because upwork is a good company He is still replying to my messages then i contacted upwork as they suspended my upwork account and upwork agenct told me that i was not paid by that client Then i texted him Later he asked me to send more USDT but i refused as i did not have more amount and he ended my contract but later he said he will hire me again and i sent  usdt and he could not hire me that day because my upwork account was suspended i told him to arrange other source of payment and he then wanted to buy payoneer and he told me that he is arranging payoneer and he want amount in usdt and again i sent  usdt Yesterday i texted him for the money and he told me to wait but i did not get anything from him till now and upwork also told me that he did not paid me I have got all the chats screenshots if you need i can send that whole chat Moreover he posted a job of crypto on the name of Zachry Paul but he hired me from his another account named as Sandra Sin And now i am thinking that this was a scam as he is not replying me I am waiting,appli upworkcom freelenc job usd per hour send usdt address provid paid anyth amount usdt send usd also told pay paypal payon first refus said compani allow talk crypto send foreign transcat get paid much agre job upwork good compani still repli messag contact upwork suspend upwork account upwork agenct told paid client text later ask send usdt refus amount end contract later said hire sent usdt could hire day upwork account suspend told arrang sourc payment want buy payon told arrang payon want amount usdt sent usdt yesterday text money told wait get anyth till upwork also told paid got chat screenshot need send whole chat moreov post job crypto name zachri paul hire anoth account name sandra sin think scam repli wait
Cryptocurrency Crime,Cryptocurrency Fraud,"I was doing crypto currency trading through Whats App group who is claiming that they belongs to Sygnum Group Singapore and keep asking me to deposit the amount It was in total to around one thousand seven hundred dollers in turn they have shown me the profit of around four tousand dollers in total from January eighteenth to last day Trading tips are from  Ms Jennifer Analyst  Whats App No  and other advise from Emily White Whats App No  
They have mentioned these names and identity as Sygnum workers The platform exchange used for trading is wwwddmexvip The money transfer from my UPI account is through Binance to DDMEX

Further after completion of all their formaliites and depositing their commission at  percent rate when I want to withdraw my profits DDMEX services have not allowed to withdraw my amount and online customer chat has asked that your 
account is suspected for antimoney laundering activities I have asked for the explanation that how I am doing such activities They have told that you have to pay  of the balance which is about  dollars to unfreeze your account
On discussing this with Ms Jennifer and Emily White they are suggesting to deposit the same amount to unfreeze and promising me that your whole amount lying in DDMEX will be released 
I have denied to pay a single further",crypto currenc trade what app group claim belong sygnum group singapor keep ask deposit amount total around one thousand seven hundr doller turn shown profit around four tousand doller total januari eighteenth last day trade tip ms jennif analyst what app advis emili white what app mention name ident sygnum worker platform exchang use trade wwwddmexvip money transfer upi account binanc ddmex complet formaliit deposit commiss percent rate want withdraw profit ddmex servic allow withdraw amount onlin custom chat ask account suspect antimoney launder activ ask explan activ told pay balanc dollar unfreez account discuss ms jennif emili white suggest deposit amount unfreez promis whole amount lie ddmex releas deni pay singl
Cryptocurrency Crime,Cryptocurrency Fraud,There is a group on telegram with the name of  cryptoaman with around  subscribers there the guy shares crypto related signals for profit Every week he informs that there is an IDO initial dex offering opportunity where users will get xx return if they invest amount I invested in the IDO on th November around  lakh rupees through cryptocurrency after which he blocked me from everywhere and disappeared The group is still there with  lakh people in that group please some action needs to be taken because every week a lot of people get scammed due to that group,group telegram name cryptoaman around subscrib guy share crypto relat signal profit everi week inform ido initi dex offer opportun user get xx return invest amount invest ido th novemb around lakh rupe cryptocurr block everywher disappear group still lakh peopl group pleas action need taken everi week lot peopl get scam due group
Cryptocurrency Crime,Cryptocurrency Fraud,"I HAVE SEEN AN ADVERTIEEMENT ON INSTAGRAM FOR METAVERSE TOKEN SALE FROM APPLE COMPANY I HAVE PURCHASED TOKEN FROM WEBSITE httpsapplecoinpresaleorg
TOKEN OF USD  inr  APROX 
TODAY I HAVE DOEN SOME RESEARCH AND GOT TO KNOW THEY ARE SCAM AS I DONT RECEIVED THE TOKEN YET
I HAVE SHARED THE ETH WALLET ADDRESS TO WHOME I HAVE PAID THE AMOUNT 
IF SCAMMER HAS GIVEN INSTAGRAM ADD THEN THEY MUST HAVING SOME INFORMATION OF PUBLICASOR OF THIS ADD
I CAN SHARE MORE INFORMATION IF NEED 
KINDLY HELP",seen adverti instagram metavers token sale appl compani purchas token websit httpsapplecoinpresaleorg token usd inr aprox today doen research got know scam dont receiv token yet share eth wallet address whome paid amount scammer given instagram add must inform publicasor add share inform need kindli help
Cryptocurrency Crime,Cryptocurrency Fraud,"Hello
This person is cheating people and doing online fraud I have also lost Rs  I had deposited money in her account through Paytm Her upi id is  smartexinternationalupi
Account Icici bank 
She is claiming to give returns in  mins through trading in cryptos",hello person cheat peopl onlin fraud also lost rs deposit money account paytm upi id smartexinternationalupi account icici bank claim give return min trade crypto
Cryptocurrency Crime,Cryptocurrency Fraud,He gave a QR code to scan and pay and i paid  rupees to him he said hell make it grow and would return me the amount after then he texted me that the trade has jump to  k and after saying that he blocked me on instagram Ive attached the QR code,gave qr code scan pay paid rupe said hell make grow would return amount text trade jump k say block instagram ive attach qr code
Cryptocurrency Crime,Cryptocurrency Fraud,PHONPEY KE DAWARA FROD HUA HII MY PAYMENT  REPPES HAK HUA HI PLEASE HELF RETURN PAISA  PLEASE SIR NAL JAL YOJANA BATA KAR PHONPE SE PAISA LE LIYA PLEASE CYBER CRAME REQUEST HELP ME CYBER CREM POOLISH REQUSTTED MY PROBLAM SOLUTION,phonpey ke dawara frod hua hii payment repp hak hua hi pleas helf return paisa pleas sir nal jal yojana bata kar phonp se paisa le liya pleas cyber crame request help cyber crem poolish requst problam solut
Cryptocurrency Crime,Cryptocurrency Fraud,"sir this suspect added me to a telegram group in which i got investment messages i asked him for his information then he asked me to open account in binance app and put  usd
After putting money in the account he gave me an address on which he asked me to send money said this is the wallet address of the binance comapny in which your money will be kept from which the work will start When I transferred the money he asked me to send  usd more then I refused him that I have no more money then he said ok lets start work
I also complained about this to binance support and they closed his wallet for  days and asked me to complain to the police which I am doing now
Binance Case ID 
Greetings from Binance security team First and foremost we feel deeply sorry for your encountering and would try our best to help Based on the given information we have successfully located the suspects account with us and have it locked for  business day
Please know that Binance maintains a stance of cooperation with law enforcement authorities globally should you wish to pursue an official investigation we encourage that you report this incident to the police
The authorities can reach the relevant department by raising a ticket through law enforcement from an official email address and attaching the following
 The photo name mailbox and telephone contact of the investigating officer It is necessary to issue",sir suspect ad telegram group got invest messag ask inform ask open account binanc app put usd put money account gave address ask send money said wallet address binanc comapni money kept work start transfer money ask send usd refus money said ok let start work also complain binanc support close wallet day ask complain polic binanc case id greet binanc secur team first foremost feel deepli sorri encount would tri best help base given inform success locat suspect account us lock busi day pleas know binanc maintain stanc cooper law enforc author global wish pursu offici investig encourag report incid polic author reach relev depart rais ticket law enforc offici email address attach follow photo name mailbox telephon contact investig offic necessari issu
Cryptocurrency Crime,Cryptocurrency Fraud,cryptocurrency fraud had cost our money and now they force us to recharge thousands of rupees in order to withdraw our balance in this site so we are scared and lost our money  and we do not know what to do so i had to complain to yiu now hElp please,cryptocurr fraud cost money forc us recharg thousand rupe order withdraw balanc site scare lost money know complain yiu help pleas
Cryptocurrency Crime,Cryptocurrency Fraud,Dear Sir in this website a lady  Allin had told us to returned our deposited money with   in  days But at last she cheated us Many people have ben cheated by her Our money is blocked in her account  So I request you to take action in this matter Please help us,dear sir websit ladi allin told us return deposit money day last cheat us mani peopl ben cheat money block account request take action matter pleas help us
Cryptocurrency Crime,Cryptocurrency Fraud,"Respected Sir
I am Ankur Nigam from Raebareli  UP 
My contact number 
An telegram channel Id named cryptohindustan has  subscribers at telegram send me a text message at night of  says all users of who have invest in crypto convert their coins into USDT OR TRX  then he send an  adress on telegram  for purchase USDT and when i do the same my all funds of rupee  that is  TRX coin has been transfered to his wallet by the adress given by him
after he send me an approval male on gmail and i approved that mistakenly after my all balance got deducted 
then he blocked and end his all ways to contact him
Sir
I am helpless after this fraud please look after that and please find the attachements
Thank You",respect sir ankur nigam raebar contact number telegram channel id name cryptohindustan subscrib telegram send text messag night say user invest crypto convert coin usdt trx send adress telegram purchas usdt fund rupe trx coin transfer wallet adress given send approv male gmail approv mistakenli balanc got deduct block end way contact sir helpless fraud pleas look pleas find attach thank
Cryptocurrency Crime,Cryptocurrency Fraud,"Sir
The above ID person is made a group on Telegram with all Fake Profiles and start tracking me and added in that telegram group
after than starts calling me via telegram ID and asked me invest the money and make it increase within  days and withdraw he called me several times under influence i got trapped and invested

the Guy is still active on telegram and asking me to submit more money 
from the BTC address i got information that the guy looted many innocent persons and made more than  BTC which is equivalent to  lakh INR

please help me and other peoples",sir id person made group telegram fake profil start track ad telegram group start call via telegram id ask invest money make increas within day withdraw call sever time influenc got trap invest guy still activ telegram ask submit money btc address got inform guy loot mani innoc person made btc equival lakh inr pleas help peopl
Cryptocurrency Crime,Cryptocurrency Fraud,"Crupyto currency
 UPI Transection Id 
Caller mobile number 
Fraud from dhani app
I am called to the  this caller is say me to I will send you Google pay requast and you can pay me to I will pay the money",crupyto currenc upi transect id caller mobil number fraud dhani app call caller say send googl pay requast pay pay money
Cryptocurrency Crime,Cryptocurrency Fraud,"she demanded me  rupees for trading and she said to me she will refund me  in a day but when i paid her she didnt give any reply and even not attend my call 
and she also demand me for security deposite in security deposite she said this security deposite is reufundable but till now its not refinded and now she is not attending my call also",demand rupe trade said refund day paid didnt give repli even attend call also demand secur deposit secur deposit said secur deposit reufund till refind attend call also
Cryptocurrency Crime,Cryptocurrency Fraud,Sharehash app fraud for my account  rs in RBL Bank credit card and transaction detail in attach the file please immediate action for the sharehash app app developer contact mail id is tiwariprateekgmailcom,sharehash app fraud account rs rbl bank credit card transact detail attach file pleas immedi action sharehash app app develop contact mail id tiwariprateekgmailcom
Cryptocurrency Crime,Cryptocurrency Fraud,I was added to a Whatsapp group on  by a person named Muhammad Ali They were showing how easy it was to trade in BTC SEC futures and make money easily by following their Analyst provided recommendations After taking a After observing the transactions for a couple of days I felt that I had to join them to make profits and contacted their assistant she guided me to open Coin Global account and also a Binance account She insisted that I transfer a small amount initially to start the transactions I started trading with small amounts and made profits Couple days later the assistant moved me to another group and requested me to increase my funds so that I would meet the investment criteria After a few days the BTC analyst had conveyed that an intermediate analyst Mr Mark of  years of experience is coming to guide us in transactions and insisted that our funds would be tripled from USDT to USDT As promised the funds had tripled After couple of days the assistant had asked if I would like to joinUSDT to USDT plan At this point my account was short ofUSDT The analyst has wrongly placed orders and made me lose the subsequent orders and brought my account back to less than USDT Again the analyst had contacted me and told that she would help with USDT and insisted that I pay  commission to her after the transactions were over This is how they had trapped me to transferring additional funds into my accout,ad whatsapp group person name muhammad ali show easi trade btc sec futur make money easili follow analyst provid recommend take observ transact coupl day felt join make profit contact assist guid open coin global account also binanc account insist transfer small amount initi start transact start trade small amount made profit coupl day later assist move anoth group request increas fund would meet invest criteria day btc analyst convey intermedi analyst mr mark year experi come guid us transact insist fund would tripl usdt usdt promis fund tripl coupl day assist ask would like joinusdt usdt plan point account short ofusdt analyst wrongli place order made lose subsequ order brought account back less usdt analyst contact told would help usdt insist pay commiss transact trap transfer addit fund accout
Cryptocurrency Crime,Cryptocurrency Fraud,I had invested money at kncchaincom by payment to various UPI id They assure me the money and rent benefit by purchase of their mining machines for limited time But i have not received refund and my money back And the site has been blocked or closed,invest money kncchaincom payment variou upi id assur money rent benefit purchas mine machin limit time receiv refund money back site block close
Cryptocurrency Crime,Cryptocurrency Fraud,I SOLD USDT IN PP ON BINANCE EXCHANGE AND THE BUYER MADE THE PAYMENT FROM A THIRD PARTY ACCOUNT AND DUE TO THE SAME PAYMENT RECEIVED A COMPLAINT FROM TELANGANA HYDRABAD CYBER CELL COMPLAINT NUMBER,sold usdt pp binanc exchang buyer made payment third parti account due payment receiv complaint telangana hydrabad cyber cell complaint number
Cryptocurrency Crime,Cryptocurrency Fraud,I visited this website which was claiming for trading the CBDC of Bank of China I bought around one lakh rupees equals to  usdt but at time of withdrawing they messaged me at Whatsapp Number     as Customer service to pay my personal income tax of equal to  usdt but after paying  the person income tax still they did not let me withdraw my money,visit websit claim trade cbdc bank china bought around one lakh rupe equal usdt time withdraw messag whatsapp number custom servic pay person incom tax equal usdt pay person incom tax still let withdraw money
Cryptocurrency Crime,Cryptocurrency Fraud,"Sir An company namely argo hash offered investors including me to invest in their company with lucrative return i also invested in
that company about a sum of Rs  in the month of Dec  and every
thing was smooth was getting daily return but suddenly on  Jan  withdrawal
stopped and on equity from company they told that their withdrwal system has
failed and are trying to repair itButsuddenly today on  their all mobiles got switched off and application of argohash is not working whatsap group created was deleted Sucha huge fraud has been made to many people
including me Please help sir AmitAravSonam Negi were in my contact whose
where about is not known

Please find attached screenshots of their group chat for your reference",sir compani name argo hash offer investor includ invest compani lucr return also invest compani sum rs month dec everi thing smooth get daili return suddenli jan withdraw stop equiti compani told withdrwal system fail tri repair itbutsuddenli today mobil got switch applic argohash work whatsap group creat delet sucha huge fraud made mani peopl includ pleas help sir amitaravsonam negi contact whose known pleas find attach screenshot group chat refer
Cryptocurrency Crime,Cryptocurrency Fraud,"                                                                                                                            

  
",
Cryptocurrency Crime,Cryptocurrency Fraud,"This is related to a cyber crime happened with me in cryptocurrency trading
A lady name told her name Suping from HongKong whatsapp no  approached me as Crypto Analyst at UBS on   She shown me how Cryptocurrency market is profitable She told me how to open account in Binance Exchange and trading account from httpsbtcubscom the apps says UBS Bitcoin asset trading 
With time I have added funds in my trading account  On  I have transferred  USDT from trading account to my Binance account to understand if the amount can be transferred to reputed international trading exchange which was done so have no doubt as scam 
Within time I have transferred  USDT and increased fund with trading profit to  USDT Now it has been told that the amount can only be withdrawn when I will pay the tax of  USDT   of Profit Even my principle amount cannot be withdrawn without payment of taxes 
After that they told that the software is upgraded and calls will be given by different whatsapp no  and the software is downloaded from httpsztbtcnet 
My current balance in trading application is  USDT Account ID 
I am not able to trade or withdraw the amount and when enquired in internet this website is shown in risk category
Kindly help to recover my hard earned money from scammer
Sunil Kr Tiwari
nd floor HO Pranab Mohapatra
Near Municipality Office BanaikelaJoda
Odisha ",relat cyber crime happen cryptocurr trade ladi name told name supe hongkong whatsapp approach crypto analyst ub shown cryptocurr market profit told open account binanc exchang trade account httpsbtcubscom app say ub bitcoin asset trade time ad fund trade account transfer usdt trade account binanc account understand amount transfer reput intern trade exchang done doubt scam within time transfer usdt increas fund trade profit usdt told amount withdrawn pay tax usdt profit even principl amount cannot withdrawn without payment tax told softwar upgrad call given differ whatsapp softwar download httpsztbtcnet current balanc trade applic usdt account id abl trade withdraw amount enquir internet websit shown risk categori kindli help recov hard earn money scammer sunil kr tiwari nd floor ho pranab mohapatra near municip offic banaikelajoda odisha
Cryptocurrency Crime,Cryptocurrency Fraud,Maine cropto currency Tronac me  inr  Jan  ko deposite kiye the par  feb  ko jiska time pura hone wala tha pr jab withdraw ka time aaya us waqt  in logo ne mera account ka withdrawl option band kr diya Complaint krne pr  aur jama kar rahe Aur isse pehle isse account me  aur kiye jo jan  ko kiye the wo daily withdraw aate the par jab ye block hua to usse bhi withdraw nhi ho raha  me se  hazar main le chuki Matlab maine total  inr invest Kiya jisme se  hazar mila hai sirf,main cropto currenc tronac inr jan ko deposit kiy par feb ko jiska time pura hone wala tha pr jab withdraw ka time aaya us waqt logo ne mera account ka withdrawl option band kr diya complaint krne pr aur jama kar rahe aur iss pehl iss account aur kiy jo jan ko kiy wo daili withdraw aat par jab ye block hua uss bhi withdraw nhi ho raha se hazar main le chuki matlab main total inr invest kiya jism se hazar mila hai sirf
Cryptocurrency Crime,Cryptocurrency Fraud,"Sir I have only buyer and seller with wazirx in binance But Kuch frod transaction Mere account me Huwa aise  Delhi Sibr crime police station 
Shahdagra Walo ne mere idfcfirst account ko  freeze kar diya hai 
So please help  Meme only buyr be and seller
Binance pp  system use me ",sir buyer seller wazirx binanc kuch frod transact mere account huwa ais delhi sibr crime polic station shahdagra walo ne mere idfcfirst account ko freez kar diya hai pleas help meme buyr seller binanc pp system use
Cryptocurrency Crime,Cryptocurrency Fraud,"Isne mujse bola tha tm mujhe  trx send kro mai tumko  trx send krunga trx send nhi kiya isne block kr diya kutte ne 
Isne pta nhi kitne logo k sath scam kiya h iske sakht kanoor karrevahi honi chaiye pleuse cyber crime support team apse hath jod ker vinti hai",isn mujs bola tha tm mujh trx send kro mai tumko trx send krunga trx send nhi kiya isn block kr diya kutt ne isn pta nhi kitn logo k sath scam kiya h isk sakht kanoor karrevahi honi chaiy pleus cyber crime support team aps hath jod ker vinti hai
Cryptocurrency Crime,Cryptocurrency Fraud,There is a app of kncchain nd they fraud with me and my mony  and now they asking for morn money for withdrawal Know she is not replying me and ignoring me and she told us if you want to continue this app recharge  for verify in bank and i recharged and she fraud us very deeply,app kncchain nd fraud moni ask morn money withdraw know repli ignor told us want continu app recharg verifi bank recharg fraud us deepli
Cryptocurrency Crime,Cryptocurrency Fraud,I have been victim of the Fraud One lady approached me via whatsapp saying there are much benefit in Crypto by investing And she proved the benefit by transactions So I invested in that platform to earn the money Then I earned good amount from those transaction Then she told me to pay the Teachers Fees though whom we done transactions I also paid those fees in Crypto Then to get back they told me that I needed to pay the Tax of their Government as per rule of Govt of India So my whole money stucked into that also paid Teachers Fees So I almost lost  lacs into this Kindly help,victim fraud one ladi approach via whatsapp say much benefit crypto invest prove benefit transact invest platform earn money earn good amount transact told pay teacher fee though done transact also paid fee crypto get back told need pay tax govern per rule govt india whole money stuck also paid teacher fee almost lost lac kindli help
Cryptocurrency Crime,Cryptocurrency Fraud,"In discord Application there was link stating verify your wallet after verifying my wallet in that site Someone as hacked my MetaMask wallet stolen Value  ETH Value in USD  transferred my  NFTs to other account I kindly request you to help me 

My Address  xeddcfbfeeaefbfec

 Contract  xbfebccdbaeafaa

 Contract  xabaedaddaefcdaebd

 Contract  xfcbebeaae 

All My Funds and NFTs transferred To This Account Address  xadeffbfbbbc",discord applic link state verifi wallet verifi wallet site someon hack metamask wallet stolen valu eth valu usd transfer nft account kindli request help address xeddcfbfeeaefbfec contract xbfebccdbaeafaa contract xabaedaddaefcdaebd contract xfcbebeaa fund nft transfer account address xadeffbfbbbc
Cryptocurrency Crime,Cryptocurrency Fraud,"Dear Sir or Madam

I have recently been cheated by a cyber crime group on whatsapp by trading on LTC  lite coin intra day They are still active pretending to be good but not allowing me to withdraw my money from their website claiming that I need to pay  tax upfront from my bank account

If they wanted to cheat they could have done very well more easily than teaching me to trade for weeks but I am still not sure why they had to put so much effort into it

I have summarised the entire incident in the documents attached with screenshots of the trading page whatsapp chats as evidence  separate PDFs files are attached and they are split due to limitation on file size Please refer to the attachments for case details

Addition of money into trading account always happen through their following proxy accounts

IDFC BANK  Bhilwara branch

 Mukesh Lal Yadav

IDFB
BHIWARA

 Bafat Mohammad Sindhi

IDFB

 SHIV KUMAR BHEEL

IDFB

 Rajaram Yadav

IDFB

Sum of money lost is  Rs I request your investigation in this regard

Note Capital is  Gains are  Now I cannot withdraw any of these",dear sir madam recent cheat cyber crime group whatsapp trade ltc lite coin intra day still activ pretend good allow withdraw money websit claim need pay tax upfront bank account want cheat could done well easili teach trade week still sure put much effort summaris entir incid document attach screenshot trade page whatsapp chat evid separ pdf file attach split due limit file size pleas refer attach case detail addit money trade account alway happen follow proxi account idfc bank bhilwara branch mukesh lal yadav idfb bhiwara bafat mohammad sindhi idfb shiv kumar bheel idfb rajaram yadav idfb sum money lost rs request investig regard note capit gain cannot withdraw
