category,sub_category,crimeaditionalinfo,processed_text
Online Cyber Trafficking,Online Trafficking,"phone given for repair in service center and yet to be re turned before which phone data of videos and photos have been hacked threatened for rupees  while wife found it and shout at the criminal he has released the photos in facebook and to all his friends wife has submitted the proof of record attavhed for reference and clarity 
help restoring those photos and vedios to be blocked in social media as well bring peace in family restoration",phone given repair servic center yet turn phone data video photo hack threaten rupe wife found shout crimin releas photo facebook friend wife submit proof record attavh refer clariti help restor photo vedio block social media well bring peac famili restor
Online Cyber Trafficking,Online Trafficking,"httpsinstagramcomigbluetickproviderutmmediumcopylink

account holder shubham
contact number 


he done fraud of  Rs

blocked his all insta account and blogked his mobile number too",httpsinstagramcomigbluetickproviderutmmediumcopylink account holder shubham contact number done fraud rs block insta account blogk mobil number
Online Cyber Trafficking,Online Trafficking,Blacmellsvideo viral krunga aise dhamki derah hai wo frud call  paise send kr bolra wo  to  thousands send kiya usku tqbhi wo video delete nahi kiya paise mang rha hai tab deleted kra bolra hai wo pls help sir,blacmellsvideo viral krunga ais dhamki derah hai wo frud call pais send kr bolra wo thousand send kiya usku tqbhi wo video delet nahi kiya pais mang rha hai tab delet kra bolra hai wo pl help sir
Online Cyber Trafficking,Online Trafficking,I shivam kumar sharma has an amount of Rs  to Mudit sharma on  august  through paytm The transaction was successfully done from my side  But when i asked him about the payment he said that he had limit set in his account which is overexceed so for this reason he returned the amount to me But now i have also not get back my payment,shivam kumar sharma amount rs mudit sharma august paytm transact success done side ask payment said limit set account overexce reason return amount also get back payment
Online Cyber Trafficking,Online Trafficking,MY SELF SAIF KHAN SO MIHD SUBHAN LIVING DELHI JAMA MASJID  I RECIVED CAL EARLY MORNING HE TOLD ME SIR I SELECTED TO GONOISE SELECT CLINT FOR PURCHASE PORMOTION DAY AND PURCHASE ANY ITEM BUMPER DISCOUNT TODAY I M PURCHASE ITEMS AND PAY AFTER NOT PICKUP MY CALL NAD MSG REPLY,self saif khan mihd subhan live delhi jama masjid reciv cal earli morn told sir select gonois select clint purchas pormot day purchas item bumper discount today purchas item pay pickup call nad msg repli
Online Cyber Trafficking,Online Trafficking,I have taken the loan from assan loan and I payed the loan amount again but they are harresing me and send ubused photos to my contacts aslso and harresing them also  and sendimg bad pics of mine this is very harresing for me not able to survive in socity please solve menor help me as early posible,taken loan assan loan pay loan amount harres send ubus photo contact aslso harres also sendimg bad pic mine harres abl surviv sociti pleas solv menor help earli posibl
Online Cyber Trafficking,Online Trafficking,I have received a WhatsApp message from this no saying that I have to pay the amount as some Balakrishna was not repaying and he is threatening me that I have to pay it back and continuously trying to call him but he is not answering the calls also,receiv whatsapp messag say pay amount balakrishna repay threaten pay back continu tri call answer call also
Online Cyber Trafficking,Online Trafficking,"ghjjjnnhgfffddzbhuhvff    yugffghhhu
















































































































































































hjvvbbnnjjjj

















  Characters Special Characters like yhhdxvbbHtfddddare not allowed",ghjjjnnhgfffddzbhuhvff yugffghhhu hjvvbbnnjjjj charact special charact like yhhdxvbbhtfddddare allow
Online Cyber Trafficking,Online Trafficking,"Web search so one pop up come and show congratulations you won  and pay to phonepay but debit my account 
So I will call phonepay customer care but he give me transaction ID 
So please check my details and verify",web search one pop come show congratul pay phonepay debit account call phonepay custom care give transact id pleas check detail verifi
Online Cyber Trafficking,Online Trafficking,I paid  for the video call service she gave me Service also but after that she forced me to pay more  and she made my video of my face nd my private part nd said she will viral to my all followers nd i was scared nd paid her  after that she asked me to pay more  nd i was scared of her nd i blocked her she mssged me with different different ids nd dhamki de rhi thi ki me tumhari video viral kr dungi mere ps payment dia uska scrren shot h wo meine attach kr dia h,paid video call servic gave servic also forc pay made video face nd privat part nd said viral follow nd scare nd paid ask pay nd scare nd block mssged differ differ id nd dhamki de rhi thi ki tumhari video viral kr dungi mere ps payment dia uska scrren shot h wo mein attach kr dia h
Online Cyber Trafficking,Online Trafficking,Please help Its crime done by online fraud by internet banking i got number from google SBI customer care So done this happen so help and try to refund my amount He said my download and anyhely app from play store,pleas help crime done onlin fraud internet bank got number googl sbi custom care done happen help tri refund amount said download anyh app play store
Online Cyber Trafficking,Online Trafficking,The fraud call me and asked for mobile otp to credit my account but instead of credit my account has been debited Rs  I call back the robberer after the incident  the number of that fraud was still active,fraud call ask mobil otp credit account instead credit account debit rs call back robber incid number fraud still activ
Online Cyber Trafficking,Online Trafficking,Phonepy sa Siber fraud  rupees any desk app download karnaklyea ausna bolatha fraud date  phonepy numbers  per balance deoposit ha ham balance refund ka enthagar ma ha please sir help me,phonepi sa siber fraud rupe desk app download karnaklyea ausna bolatha fraud date phonepi number per balanc deoposit ha ham balanc refund ka enthagar ha pleas sir help
Online Cyber Trafficking,Online Trafficking,"I got this fake message to my mobile                      

 Dear Customer Your SBI Bank Account Has Been Suspended for Verification Please Complete Your KYC By Click Here Link httpsbibank ",got fake messag mobil dear custom sbi bank account suspend verif pleas complet kyc click link httpsbibank
Online Cyber Trafficking,Online Trafficking,"                                         EKRPSM                   UPCOP             

            OLX                                                                   

                                            

",ekrpsm upcop olx
Online Cyber Trafficking,Online Trafficking,"SirMadam
This is inform you that we have received the information from RBI that Cash star  credit online app is cheating the people in the name of our company Ms Tinna Finex Limited We are NBFC company We are not associated with Cash Star lending app and any other app This app is using our company name registered office address and status of the company to cheat general public We have already informed to RBI and also filed an FIR to local police station regarding this fraud We request you please take necessary action against this lending app 

Thanking you



Director
Tinna Finex Ltd",sirmadam inform receiv inform rbi cash star credit onlin app cheat peopl name compani ms tinna finex limit nbfc compani associ cash star lend app app app use compani name regist offic address statu compani cheat gener public alreadi inform rbi also file fir local polic station regard fraud request pleas take necessari action lend app thank director tinna finex ltd
Online Cyber Trafficking,Online Trafficking,i lost moneny from online Dhani personal loan i am trying to get loan from online applications and one fake excutive explain the process and he said that loan approved  rupees and ofter the procees need money for insurence and moving process he credited amount  rupees please help me,lost moneni onlin dhani person loan tri get loan onlin applic one fake excut explain process said loan approv rupe ofter proce need money insur move process credit amount rupe pleas help
Online Cyber Trafficking,Online Trafficking,"Hi Team
I got impacted with fraud on th Jan  fraudster call me from  your card for SBI for service charge needs to removed or not credit card or not so if I want to remove my charges SMS them on  sms is UBLK  my phone was not recharged  so they recharged rs on my phone Which resulted to deduction of Rs  from my CC I told them that i received a SMS for deduction they told me that that is the balance on credit card now request you to please investigate and return",hi team got impact fraud th jan fraudster call card sbi servic charg need remov credit card want remov charg sm sm ublk phone recharg recharg rs phone result deduct rs cc told receiv sm deduct told balanc credit card request pleas investig return
Online Cyber Trafficking,Online Trafficking,I have taken a loan from sunny loan for a weak my due date was  but they started call me on morning and say to pay the loan than i say ill pay in the evening because today is my due date than i have time to repay ill pay in the evening but they are say that no you pay it right now and they use slang and abusing language than i cut the call after that they done mentally harassing me to say that i have your all contact list and we will share your picture that you are the rapist and many other things they are blackmailing me than i think forget it but they circulate my picture my whole contacts and now i am too depressed so please solve this problem as soon as possible,taken loan sunni loan weak due date start call morn say pay loan say ill pay even today due date time repay ill pay even say pay right use slang abus languag cut call done mental harass say contact list share pictur rapist mani thing blackmail think forget circul pictur whole contact depress pleas solv problem soon possibl
Online Cyber Trafficking,Online Trafficking,"Message to meet and taken advance of k and didnt meet and blocked my Instagram Account

Also have the mobile no on which the money was sent 
Mob

Pls check and report this account and also check this mobile no",messag meet taken advanc k didnt meet block instagram account also mobil money sent mob pl check report account also check mobil
Online Cyber Trafficking,Online Trafficking,I ordered a sofa from the Rentickle website on Sunday Mr Praveen called me on Monday evening and claimed that he is calling from Rentickle He said we are about to dispatch your shipment but require an Aadhar card and Pan card for the verification purchase Later I got an SMS from Aadhar mentioning this is your requested OTP number I gave it to Praveen,order sofa rentickl websit sunday mr praveen call monday even claim call rentickl said dispatch shipment requir aadhar card pan card verif purchas later got sm aadhar mention request otp number gave praveen
Online Cyber Trafficking,Online Trafficking,"  
           

                                                                                                                                  ",
Online Cyber Trafficking,Online Trafficking,Reword mila hai kar k bataya thaa cut hogaye phone pay pr massage tha or mene click kar k daal di  Gp number pr zyada time nhi huwa please help kare aise froud logo se hume protect kare or mai apni galti pr bhi afsoos hai mujhe sochna chahiye thaa aisa paise koi kese de sakta hai,reword mila hai kar k bataya thaa cut hogay phone pay pr massag tha mene click kar k daal di gp number pr zyada time nhi huwa pleas help kare ais froud logo se hume protect kare mai apni galti pr bhi afsoo hai mujh sochna chahiy thaa aisa pais koi kese de sakta hai
Online Cyber Trafficking,Online Trafficking,MERA NUMBER PE CALL AAYA NO   USKE BAD BOLA GAYA KI ANYDESK APPLICATON DOWNLODE KARNE KO BOLA GAYA USKE BAD PHONE AAPLICATION OPEN KARNE KO BOLA OR PAISA TRANSFAR KARA DIYA TOTAL AMOUN,mera number pe call aaya usk bad bola gaya ki anydesk applicaton downlod karn ko bola gaya usk bad phone aaplic open karn ko bola paisa transfar kara diya total amoun
Online Cyber Trafficking,Online Trafficking,"Online TraffickingTravel Agent Vishu Arora
This is Vishu Arora and it generates customers by searching on Facebook online  Then it takes money from them and later fools people by making just one victory and then giving tickets",onlin traffickingtravel agent vishu arora vishu arora gener custom search facebook onlin take money later fool peopl make one victori give ticket
Online Cyber Trafficking,Online Trafficking,Getting calls and text from   getting calls and texting abusing forwarded the massage to all of my contact using unwanted text to all of my collueges send the message to all of my contact about my image please do a need full to my life i wanted them to be punished,get call text get call text abus forward massag contact use unwant text collueg send messag contact imag pleas need full life want punish
Online Cyber Trafficking,Online Trafficking,"Dear Customer Your SBI ATM CARD Has been Blocked Please Call immediately  ATM Office CUSTOMER CARE
    Thank You for Using SBI ATM Card This was the message I had received and after that a person called up and asked me to go to the google play store download a program and register in it with complete bank details then I will be receiving my new debit card with a validity period upto the year  so request you to kindly do the needfull",dear custom sbi atm card block pleas call immedi atm offic custom care thank use sbi atm card messag receiv person call ask go googl play store download program regist complet bank detail receiv new debit card valid period upto year request kindli needful
Online Cyber Trafficking,Online Trafficking,Sir i want to register complaint against person of Orissa having contact number   he asked me for otp and he tried to link my upi id  with jk bank  as of now no loss has been occurred to me but iwant to report against him so that other people would be saved from this type fraud,sir want regist complaint person orissa contact number ask otp tri link upi id jk bank loss occur iwant report peopl would save type fraud
Online Cyber Trafficking,Online Trafficking,I RECIEVED THE COUPON IN PHONEPE OF RS  AND AND AFTER THAT I GOT A CALL ON MY PHONE  HE SAID ME TO SCRATCH THE COUPON OTHERWISE RS  WILL BE DUDUCTED FROM MY UPI  I WAS MISGUIDED AND I SCRATCH THE COUPON AND TWO TIMES THE MONEY WAS DEDUCTED FROM MY UPI  THE PHONE NO FROM WHICH I RECIEVED THE CALL WAS       PLEASE SIR FIND THE CULPRIT AS SOON AS POSSIBLE SO THAT I MAY GET MY MONEY BACK AS SOON AS POSSIBLE TWO TIMES MY MONEY WAS DEDUCTED FROM MY UPI,reciev coupon phonep rs got call phone said scratch coupon otherwis rs duduct upi misguid scratch coupon two time money deduct upi phone reciev call pleas sir find culprit soon possibl may get money back soon possibl two time money deduct upi
Online Cyber Trafficking,Online Trafficking,My mobile has to watching somebody  and taking a screenshot and letters are not visible it is breaking a huge  pixels I can not do any further work in this mediam I booked two times second time CSR seem again it has changed and closed the complient suspect directly involved and control the police and changing this please directly involve a central government and pick the hacking tool,mobil watch somebodi take screenshot letter visibl break huge pixel work mediam book two time second time csr seem chang close complient suspect directli involv control polic chang pleas directli involv central govern pick hack tool
Online Cyber Trafficking,Online Trafficking,"Dated   one message  came 
to my mobile  from this no  at  pm That was message dear yono  userid you account will be block due to pancard click the link and pancard register After opend link comes message from mob  otp comes and manually filled  deducted  amount from my sbi account immediately my account no  ",date one messag came mobil pm messag dear yono userid account block due pancard click link pancard regist opend link come messag mob otp come manual fill deduct amount sbi account immedi account
Online Cyber Trafficking,Online Trafficking,"Dear sir

i received a text massage on registered mobile no to update the pan no otherwise to block net banking clicked and tried to update but got amount deduction of K from account docs are also attached for reference also updated to bank and freezed my account for further bank complain no MUMPO",dear sir receiv text massag regist mobil updat pan otherwis block net bank click tri updat got amount deduct k account doc also attach refer also updat bank freez account bank complain mumpo
Online Cyber Trafficking,Online Trafficking,Dear sirmadamSomeone has morphed mine and my family pictures and posted on Instagram via fake accounti asked for removal and then he posted some more pictures againsome meme pages helped me in reporting that fake accountthat account was deactivated and then that guy created another fake account and posted again same picshe demanded money from me for removal of picsnd now he is telling another for meme pages that i have cheated his sisterin return he is doing all these thingsI dont know who the hell he isok if i really cheated his sisterthen he can post my picturesbut he is  posting many other girls pictures like thatkindly look into this sirmadamthis is not only my issue it is many girls issue who cannot tell outsideeven though me too cannot able to share my problem with my own parents and brothersthats why Iam sharing my problem here onlinepls let me know who is that idiot and get punishedhis contact num is,dear sirmadamsomeon morph mine famili pictur post instagram via fake accounti ask remov post pictur againsom meme page help report fake accountthat account deactiv guy creat anoth fake account post picsh demand money remov picsnd tell anoth meme page cheat sisterin return thingsi dont know hell isok realli cheat sisterthen post picturesbut post mani girl pictur like thatkindli look sirmadamthi issu mani girl issu cannot tell outsideeven though cannot abl share problem parent brothersthat iam share problem onlinepl let know idiot get punishedhi contact num
Online Cyber Trafficking,Online Trafficking,"Respected sir
ye meri facebook id h jo kisi ne hack kar li hai or mera login password badal diya h
wo mere relatives to msg karke paise mang raha h kehta h phone pe kardo ya google pay kar do emergeny hai usne apna phone pe numbe bhi diya h number h 
please aap kuch action lijiye",respect sir ye meri facebook id h jo kisi ne hack kar li hai mera login password badal diya h wo mere rel msg kark pais mang raha h kehta h phone pe kardo ya googl pay kar emergeni hai usn apna phone pe numb bhi diya h number h pleas aap kuch action lijiy
Online Cyber Trafficking,Online Trafficking,Sir Medam maine dhani one freedom  m call kiya jo ki internet webiste par register tha maine unko apni proble batayi unhone bola ki sir ye call toll free no pr kiya hai or hm apko ek otp bhejte hain uske baad unhone ek otp send kiya jo ki reset pin tha or maine unse pucha bhi tha ki sir ye to pin h unhone bola ki ye recorder call h apko solve karwana h to btao warnacall cut ho jayega maine unko otp bataya or mera dhani app  mint ke liye lock ho gya,sir medam main dhani one freedom call kiya jo ki internet webist par regist tha main unko apni probl batayi unhon bola ki sir ye call toll free pr kiya hai hm apko ek otp bhejt hain usk baad unhon ek otp send kiya jo ki reset pin tha main uns pucha bhi tha ki sir ye pin h unhon bola ki ye record call h apko solv karwana h btao warnacal cut ho jayega main unko otp bataya mera dhani app mint ke liy lock ho gya
Online Cyber Trafficking,Online Trafficking,"Hello
I received call from  offering job for Axis Bank and for that they told me to pay Rs  Refundable within  hours if job not allotted for any reason for st round of Interview But its only online link External link and no kind of Interview and after that they called me to pay Rs  for Document Verification According to them it is to be done by CBI Agency Here what I face with them is that there is no such interview or any verification rather  Looted  candidates in the name of Job by charging this much amount from thousands of Candidates like me across the country
And I told them about their Malpractice and told them to refund the amount of Rs  within  Hours as they told me on call
Now that person named Rahul Kumar representing as Senior Parallel at Glassdoor Limited denied to refund by saying that you absconding from giving Rs  as Documents Verification Deposit and hence we may proceed your refund in  to  days
They are taking this much time so that time period of Complaint with various Regulatory Authority elapsed and people will forget about the amount paid
I sincerely request you to take action against such malpractice
Thanking you",hello receiv call offer job axi bank told pay rs refund within hour job allot reason st round interview onlin link extern link kind interview call pay rs document verif accord done cbi agenc face interview verif rather loot candid name job charg much amount thousand candid like across countri told malpractic told refund amount rs within hour told call person name rahul kumar repres senior parallel glassdoor limit deni refund say abscond give rs document verif deposit henc may proceed refund day take much time time period complaint variou regulatori author elaps peopl forget amount paid sincer request take action malpractic thank
Online Cyber Trafficking,Online Trafficking,My phone number  is hacked on  Automatically my incoming number get blocked Also someone use my phone for recording Someone is using my phone number Phone calls from the numbers viz  and  have been blocked by me,phone number hack automat incom number get block also someon use phone record someon use phone number phone call number viz block
Online Cyber Trafficking,Online Trafficking,This unkown person wants to seduce me and asking for enjoyment This unknown person eagerly want to contact with me through whatsapp video and audio call but I didnot pickup  On asking through chat for hisher originalitythis person deny to disclose his or her identity and started talking here and there This anonymous forcing me to get conectivity through video callThe matter doesnot went on so that I stopped him or her with some strict conditionBut I khow that this anonymous will  try to contact again with different phone number and he or she would aim to annoy me,unkown person want seduc ask enjoy unknown person eagerli want contact whatsapp video audio call didnot pickup ask chat hisher originalitythi person deni disclos ident start talk anonym forc get conect video callth matter doesnot went stop strict conditionbut khow anonym tri contact differ phone number would aim annoy
Online Cyber Trafficking,Online Trafficking,"I applicant had created a profile in Bharat Matrimony in which i came inti to contact with the opponent Naresh Patel from Massachusetts from USA He asked money in various different way firstly he asked to pay the money to his agent for VISA processing then he asked to pay the amount as his mother was got stuck in Delhi Airport Lastly he asked to pay to make him rescue from Custom Office as he had carried Cash Dollars above the sanction limit and DD also above the sanction limit
All the above transaction was done by Banking App and into various bank accounts as attached in the above letter",applic creat profil bharat matrimoni came inti contact oppon naresh patel massachusett usa ask money variou differ way firstli ask pay money agent visa process ask pay amount mother got stuck delhi airport lastli ask pay make rescu custom offic carri cash dollar sanction limit dd also sanction limit transact done bank app variou bank account attach letter
Online Cyber Trafficking,Online Trafficking,This is fraud app he Is not confroming me loan approval he is approved  but amonut sent by  only but repayment was  with in  days its fraud please concern cyber crime team please follow as help for everyone please help me Non related loans was last modified date,fraud app confrom loan approv approv amonut sent repay day fraud pleas concern cyber crime team pleas follow help everyon pleas help non relat loan last modifi date
Online Cyber Trafficking,Online Trafficking,Rs debitedSBI UPI frm AcX on Feb RefNo  Rs debitedSBI UPI frm AcX on Feb RefNo Rs debitedSBI UPI frm AcX on Feb RefNo Rs debitedSBI UPI frm AcX on Feb RefNo,rs debitedsbi upi frm acx feb refno rs debitedsbi upi frm acx feb refno rs debitedsbi upi frm acx feb refno rs debitedsbi upi frm acx feb refno
Online Cyber Trafficking,Online Trafficking,On whatsapp one person called  and done a nude video call and record my video and asking  rs and given threat to upoload on social media almost she upload itplease look into this as she is giving threat on whtsapp to upload and she send me the screenshot of youtube she uploaded my short video on youtube and then send me that link of that and also she asked me my facebook id to call me i denied that then she said give me ID of instagram I also denied that then she called me on whatsapp and then start nude video call I was also doing a bit and then she cut the call and make video of mine then she send it on my whtsapp then she said she is going to upload it on social media if i will not give  rs to her she also give her agent number and when i said i dont have such money she said ok send me  again i said i dont have that i said i have  only i send it through paytm because of fear the she again ask   i said i dont have that the she said give  i said i have only  left with me she said ok give me i did that then her agent called me and asked  more othervise my video will be uploaded those guys already upload it on instagram page of there and on youtube also they threatend me that tomorrow morning i have to give  othervise al india will seeplease help me they uploaded it on youtube,whatsapp one person call done nude video call record video ask rs given threat upoload social media almost upload itpleas look give threat whtsapp upload send screenshot youtub upload short video youtub send link also ask facebook id call deni said give id instagram also deni call whatsapp start nude video call also bit cut call make video mine send whtsapp said go upload social media give rs also give agent number said dont money said ok send said dont said send paytm fear ask said dont said give said left said ok give agent call ask othervis video upload guy alreadi upload instagram page youtub also threatend tomorrow morn give othervis al india seepleas help upload youtub
Online Cyber Trafficking,Online Trafficking,"Someone told me to change mu gmail id from ayushkaushikgmailcom to gonnanaskgmailcom
So  i done this
And after that my instagramid has hacked
And the hacker has changed my no and email id frommy instagram account",someon told chang mu gmail id ayushkaushikgmailcom gonnanaskgmailcom done instagramid hack hacker chang email id frommi instagram account
Online Cyber Trafficking,Online Trafficking,Dear sir i am vikram singh I want to sell my old fridge then i have given advatise in OLX  One person called me and he asked me he wants to buy that fridge Then he want to pay amount through paytm He hacked my account and taken amount  rs His mobile no is  Please take necessary action on him Thank you sir,dear sir vikram singh want sell old fridg given advatis olx one person call ask want buy fridg want pay amount paytm hack account taken amount rs mobil pleas take necessari action thank sir
Online Cyber Trafficking,Online Trafficking,SOCIAL,social
Online Cyber Trafficking,Online Trafficking,Please help me my money  back money please help ke jethi bija jo avi frod natha te mate help Please recover my money T case rice ves help athi mari jode avu thay se avu bija jode nath te  mate help rerjie                                                                                     help my to now money back                                                       bb            please                                  please                      help                                                                         help                                                   my                                                                                                                                   money                                                                                                                                                                                                                                                       back                                                                                                                                                                      my   sathe frod thayo se te mate help             me                      please                                        please                                                          please                                        please,pleas help money back money pleas help ke jethi bija jo avi frod natha te mate help pleas recov money case rice ve help athi mari jode avu thay se avu bija jode nath te mate help rerji help money back bb pleas pleas help help money back sath frod thayo se te mate help pleas pleas pleas pleas
Online Cyber Trafficking,Online Trafficking,"Am now staying at Bangalore searching for a job from past  days  Yesterday afternoon I was sleeping due to fever got saying from naukricom for job interview u need to pay  rs for job profile of companyThen send me link for transaction through online  credit card only  time they done transaction from credit card  rs  online banking  rs   rs 
Evening I have go call for sbi complaint and refund of amount they took my online banking details and did transaction of  now am helpless kindly help me",stay bangalor search job past day yesterday afternoon sleep due fever got say naukricom job interview u need pay rs job profil companythen send link transact onlin credit card time done transact credit card rs onlin bank rs rs even go call sbi complaint refund amount took onlin bank detail transact helpless kindli help
Online Cyber Trafficking,Online Trafficking,"Someone texted me on Whatsapp and heshe is trying to give me the escort service I deny it but then heshe started blackmailing me with fake images they have also uplodaed my fake pic in google

Please take necessary action",someon text whatsapp hesh tri give escort servic deni hesh start blackmail fake imag also uploda fake pic googl pleas take necessari action
Online Cyber Trafficking,Online Trafficking,"Me kal   pe googal pe sbi customer care per baat karte to galat call pe baat kar raha tha to muje wo link message kiya to use mene open kiya or mere pas otp mang diya or me diya to mera   piasa mera kat gaya or ush ke baad  minute baad  paisa bi kat gaya  or me bank me gaya state bank of india udwada r S mera khata no he a C No
Ifsc Code No Sbin
Bank me jake manager sahab ko bataya to wo sahab ne police ko batane ke liye bola phir me pardi polish station me cash darj karvaya  or me aa gaya ghar pe muje paise ki bahut jarur he  to me he on line wala pay me kabhi nahi karunga ye googal pey or phone pe muje karna nahi
 Or ye fraud call se muje bahut taklif ho rahi he",kal pe googal pe sbi custom care per baat kart galat call pe baat kar raha tha muje wo link messag kiya use mene open kiya mere pa otp mang diya diya mera piasa mera kat gaya ush ke baad minut baad paisa bi kat gaya bank gaya state bank india udwada r mera khata c ifsc code sbin bank jake manag sahab ko bataya wo sahab ne polic ko batan ke liy bola phir pardi polish station cash darj karvaya aa gaya ghar pe muje pais ki bahut jarur line wala pay kabhi nahi karunga ye googal pey phone pe muje karna nahi ye fraud call se muje bahut taklif ho rahi
Online Cyber Trafficking,Online Trafficking,Sir they made a videocall in which girl removing clothes and made a video and blackmailing to post video Sir this  number was used and blackmailing for money in that only my face is seen none other thing that to not clear but they are harrasing me,sir made videocal girl remov cloth made video blackmail post video sir number use blackmail money face seen none thing clear harras
Online Cyber Trafficking,Online Trafficking,SUSPIOUS TRANSACTIONS DONE OVER PAYTM THROUGH QR CODE SCANNER AT UPI PAYTM MODEONLINE FRAUD DONE PERSON SAHRE ALL THE  INFORMATION LIKE IDS AADAR CARD HIS NAVY IDS AND TWO CONTACT NO BUT AT THE END ALL ARE FAKE KINDLY DO THE NEEDFULL AND HOLD THE AMONT WHICH WAS DEDUTED,suspiou transact done paytm qr code scanner upi paytm modeonlin fraud done person sahr inform like id aadar card navi id two contact end fake kindli needful hold amont dedut
Online Cyber Trafficking,Online Trafficking,one call came from skyline private ltd for online work without any registration fee so i accept their praposal then the work started since on th day they call me and said your log in and log out has been done in multiple ways thats why your id has been corrupted and then that lady said to start the work again u have to pay rs other wise we will send some peoples to your home and using abusive and wrong words on whatsapp chat and call,one call came skylin privat ltd onlin work without registr fee accept prapos work start sinc th day call said log log done multipl way that id corrupt ladi said start work u pay rs wise send peopl home use abus wrong word whatsapp chat call
Online Cyber Trafficking,Online Trafficking,"DEAR TEAM
AS PER MY ACCOUNT SOMEBODY ACCESS OR HACKED MY ACCOUNT WITHOUT MY PERMISSION AND DO TRANSACTIONS CONTIONUE TO DEDUCT OR TRANSFER AMOUNT TO ACCOUNT HERE ACCOUNT STATEMENT HAVE SHOWN MANY TIME HACKERS GET OUT MY PAYMENT TO ANOTHER ACCOUNT THROUGH UPI I HAVE NOT UNDERSTAND WHAT TO DO SO I REQUEST PLEASE HELP TO ME SORT IT DO ACTION FOR THEM

CONTACT ON 
                         ",dear team per account somebodi access hack account without permiss transact contionu deduct transfer amount account account statement shown mani time hacker get payment anoth account upi understand request pleas help sort action contact
Online Cyber Trafficking,Online Trafficking,mere phone pay se mene recharge kiya  mera recharge sucsses nahi hone pe mene jio customer care call kiya usne bola google se phone pay number leke baat karo number  ye number google se liye mere se atm number mange or otp leke  or  dono amount kat liya,mere phone pay se mene recharg kiya mera recharg sucss nahi hone pe mene jio custom care call kiya usn bola googl se phone pay number leke baat karo number ye number googl se liy mere se atm number mang otp leke dono amount kat liya
Online Cyber Trafficking,Online Trafficking,,nan
Online Cyber Trafficking,Online Trafficking,On th feb  Some of my contact lists and i received my image and message with abusive language and false information and getting calls from unknown numbers using abusive language and asking for money,th feb contact list receiv imag messag abus languag fals inform get call unknown number use abus languag ask money
Online Cyber Trafficking,Online Trafficking,I got my friend playback on Facebook and we started talking on video calls and I took me on WhatsApp and after that he made my video after making a video after he did not want me to demand me he will vinely me and he has been viral my video and is doing the demand of money,got friend playback facebook start talk video call took whatsapp made video make video want demand vine viral video demand money
Online Cyber Trafficking,Online Trafficking,Mere ko date    Ko  am par call aaya Jiska number hai    usne Kaha apna phone pe open karo aur ismein aapko  ka reward Milega yah reward lene ke liye aapko apne account Ka pess apdate karna hoga iske liye usne phone pe ke Bell icon per Ek link bheja Jiske dwara Mera pura Paisa  bar Karke   nikalva liya Gaya usne kaha ki is total amount  mein  Aapka Paisa judkar  aaega lekin Aisa Nahi Hua Aur Kisi dusre ke phone pe per dilane ke liye instruction dene Laga Lekin mane Nahi mane to usne mujhe bola firto aapki payment Wapas Nahi a Sakti aur jaha Shikayat karni hai vaha kar do Ye Puri process phone pe per hui is karan Mujhe Is per Vishwas Ho Gaya,mere ko date ko par call aaya jiska number hai usn kaha apna phone pe open karo aur ismein aapko ka reward milega yah reward lene ke liy aapko apn account ka pess apdat karna hoga isk liy usn phone pe ke bell icon per ek link bheja jisk dwara mera pura paisa bar kark nikalva liya gaya usn kaha ki total amount mein aapka paisa judkar aaega lekin aisa nahi hua aur kisi dusr ke phone pe per dilan ke liy instruct dene laga lekin mane nahi mane usn mujh bola firto aapki payment wapa nahi sakti aur jaha shikayat karni hai vaha kar ye puri process phone pe per hui karan mujh per vishwa ho gaya
Online Cyber Trafficking,Online Trafficking,Sir pocket bank K employees n mughe Black mail Kr kr K  rupye le Chuke h Meri nude pic bna bna Kr mere relative ko whats app pr daal rhe h kisan name K bnde Ko m payment Kr Chuka hu bt ye Maan nhi rhe meko suside K liye mjbur Kr Diya Hai sir m Mr jaauga sir plz help me inke whats app number pr call krta hu us pr koi or Bolta h sir m loan bhi clear Kr Chuka hu bt ye pase maagte jaa rhe h mughe bcha lo sir m Mr jaauga gaali de rhe h ye mughe police sbko sir plz bcha lo mughe es number se whats app kr rhe h call or khi lgta h plz sir help me m Mr jaauga nhi to m mjbur ho gya m or pay nhi Kr skta inko m Mr jaauga sir,sir pocket bank k employe n mugh black mail kr kr k rupy le chuke h meri nude pic bna bna kr mere rel ko what app pr daal rhe h kisan name k bnde ko payment kr chuka hu bt ye maan nhi rhe meko susid k liy mjbur kr diya hai sir mr jaauga sir plz help ink what app number pr call krta hu us pr koi bolta h sir loan bhi clear kr chuka hu bt ye pase maagt jaa rhe h mugh bcha lo sir mr jaauga gaali de rhe h ye mugh polic sbko sir plz bcha lo mugh es number se what app kr rhe h call khi lgta h plz sir help mr jaauga nhi mjbur ho gya pay nhi kr skta inko mr jaauga sir
