category,sub_category,crimeaditionalinfo,processed_text
Cyber Terrorism,Cyber Terrorism,I Ashish Nikose a student from Maharashtra had planned to go Malshej camping with a few of my friends on th th Jan for that purpose I had booked a camp in Moonlight Camping a private camp organiser which in return informed me to pay advanced for booking So I immediately booked the camp and confirm our seats And on the day of  camping  the organiser told us that camps are shut down due to unavoidable reasons We insisted him to repay are advance which was in accordance to the policy As per the same the refund must be paid back to the customers within   hrs of cancellation So from that day onwards the organisers started to fool us by giving reasons and till the date he hasnt given us our refund On Sunday  Jan we meet him and we came across that he was illegally organising the camps without any License So I hope you take serious action on this note I also attached the documents below as a proof against him,ashish nikos student maharashtra plan go malshej camp friend th th jan purpos book camp moonlight camp privat camp organis return inform pay advanc book immedi book camp confirm seat day camp organis told us camp shut due unavoid reason insist repay advanc accord polici per refund must paid back custom within hr cancel day onward organis start fool us give reason till date hasnt given us refund sunday jan meet came across illeg organis camp without licens hope take seriou action note also attach document proof
Cyber Terrorism,Cyber Terrorism,Actually the incident is that I was downloading a youtube video from savefromnetcomwhen I clicked on the link got a scratch card of  ruppees And a link to transfer this reward to my phonepay account was shownwhen I click on the link  ruppees was suddenly debited from my account So please help me in refunding my money Its very necessary for me,actual incid download youtub video savefromnetcomwhen click link got scratch card ruppe link transfer reward phonepay account shownwhen click link ruppe suddenli debit account pleas help refund money necessari
Cyber Terrorism,Cyber Terrorism,This guy his name is Siddharth singh he met meon linkedin and we started talking he was very  nice to me before but then he started abusing maiupulating and started sexting with me and he forced me to remove my clothes and make dirty videos and nowadys he blackmails me that i will post your videos and photos and he also abuse me,guy name siddharth singh met meon linkedin start talk nice start abus maiupul start sext forc remov cloth make dirti video nowadi blackmail post video photo also abus
Cyber Terrorism,Cyber Terrorism,"respected sir 
with due respect that this knc app is a fraud app this app is looting moneyiam student i have money problem i had taken loan form my friends now my were also asking back thier money n i stuck for rent fee also n my next semester admission is also coming sooni earn by myself now i have zero balance iam fainted please help me 
i shall be very great full
mibom modi",respect sir due respect knc app fraud app app loot moneyiam student money problem taken loan form friend also ask back thier money n stuck rent fee also n next semest admiss also come sooni earn zero balanc iam faint pleas help shall great full mibom modi
Cyber Terrorism,Cyber Terrorism,CREDIT CARD KI LIMIT BADHANE KE LIYE COUSTMER CARE ME CALL KIYA  TO UNHONE APP DOWNLOAD KARNE KE LIYE BOLA PHIR ANY DESK BHI DOWNLOAD KARWAYA AUR PHIR US APP KE JARIYE MERE PHONE KO HACK KARKE MERE ACCOUNT SE PAISE NIKAL LIYE,credit card ki limit badhan ke liy coustmer care call kiya unhon app download karn ke liy bola phir desk bhi download karwaya aur phir us app ke jariy mere phone ko hack kark mere account se pais nikal liy
Cyber Terrorism,Cyber Terrorism,"I lost my money rs please help me sir
There lot of people losed lacks ripped
We are needed help 
 the number people is open website and whatsapp group opened fraud and cheated to me and many peoples",lost money rs pleas help sir lot peopl lose lack rip need help number peopl open websit whatsapp group open fraud cheat mani peopl
Cyber Terrorism,Cyber Terrorism,Sir I had Joined in a data entry job about to complete   forms in  days i had completed my work and submitted my work witout error but now they showing Errors and asking me to pay  otherwise they will proceed legally and file a complaint against me through sections    so i have to attend court and pay  to  Blackmailing me that they had all my proofs and spoil my futurePlease help me sir they are harrassing me,sir join data entri job complet form day complet work submit work witout error show error ask pay otherwis proceed legal file complaint section attend court pay blackmail proof spoil futurepleas help sir harrass
Cyber Terrorism,Cyber Terrorism,Respected Officer    Im filing this complaint on behalf of my friend   My friend named Mr Abhishek Srivastava his mobile no  he got a call from mobile no  a spammer which got forwarded on the mobile phone of his mother   After picking up the call the spammer abused and harassed him then demanded money an amount of Rs  as a loan repayment amount a loan which Mr Abhishek never took and threatened him of defaming his reputation if he doesnt do as told the worst part is that the spammer has access to the contacts of Mr Abhishek and thats why he is feeling helpless and is afraid that they can use contacts of Mr Abhishek in unlawful activities especially contacts related to female relatives and friends  kindly help in the situation We don not know how long it will take for the portal to respond and contact the victim meanwhile we are going to contact a nearby police station as a precautionary measure in the evening    Contact no of victim    Address of Victim  house no  iya  Brij Vihar Te  Pin code   Lucknow,respect offic im file complaint behalf friend friend name mr abhishek srivastava mobil got call mobil spammer got forward mobil phone mother pick call spammer abus harass demand money amount rs loan repay amount loan mr abhishek never took threaten defam reput doesnt told worst part spammer access contact mr abhishek that feel helpless afraid use contact mr abhishek unlaw activ especi contact relat femal rel friend kindli help situat know long take portal respond contact victim meanwhil go contact nearbi polic station precautionari measur even contact victim address victim hous iya brij vihar te pin code lucknow
Cyber Terrorism,Cyber Terrorism,"I had ordered a jacket on website anickin
But its been now more than  days and no response from the seller received till now Kindly help me getting my refund and to protect others from this fraud",order jacket websit anickin day respons seller receiv till kindli help get refund protect other fraud
Cyber Terrorism,Cyber Terrorism,I had taken loan from online loan app from Rich Cash Cash Host Credit Bus Loan Much for my financial requirements but presently due to my financial difficulty the recovery agents of that company continuesly harrassing me on social media like whats up and phone calls and they are hacked my phone data and my contacts list then they are calling to my relative and my contact numbers without my permission they damaged my social reputation and continuesly threatening me and used bad language with me and my contacts numbers also they are threatening me to used my Adhar Card and Pan Card for missuse in any iilegial  activity like in drugs making froud bank account for iilegial transaction such kind of activity will be they doing,taken loan onlin loan app rich cash cash host credit bu loan much financi requir present due financi difficulti recoveri agent compani continuesli harrass social media like what phone call hack phone data contact list call rel contact number without permiss damag social reput continuesli threaten use bad languag contact number also threaten use adhar card pan card missus iilegi activ like drug make froud bank account iilegi transact kind activ
Cyber Terrorism,Cyber Terrorism,"Worthy Superintendent of Police 
Cyber Police Station
Kashmir Srinagar

Subject Application for Justice 

Respected Sir
   With deep seated Veneration and With Due regard and respect I beg to say the following few lines for your noble and kind attention please 
 That one self styled molive trapped me in fake job scam 
That I have paid around Lacs through online transaction vide his account no   IFSC Code PUNB name of account holder Abishekh sharma  and Google pay Number 
 That I have all the transaction details which i made with him
That after taking my money he has threatened me 
That I am Orphan girl and is lone bread earner to my family  and have sold my jewellery for this huge amount  which were looted by this Fraduster through online transactions

Keeping in view the above mentioned lines and totality of the circumstances I humbly request your goodself that justice may be imparted to me by investigating this case so that any other person will not get trapped by these fake agents Kindly Lodge FIR Against this person so that my amount may kindly be retrivedThanking You Sir

Yours Sincerly

Jameed Gowhar Malik
DO Ab Gaffar Malik
RO LD Colony Goripora Rawalpora Srinagar",worthi superintend polic cyber polic station kashmir srinagar subject applic justic respect sir deep seat vener due regard respect beg say follow line nobl kind attent pleas one self style moliv trap fake job scam paid around lac onlin transact vide account ifsc code punb name account holder abishekh sharma googl pay number transact detail made take money threaten orphan girl lone bread earner famili sold jewelleri huge amount loot fradust onlin transact keep view mention line total circumst humbl request goodself justic may impart investig case person get trap fake agent kindli lodg fir person amount may kindli retrivedthank sir sincerli jame gowhar malik ab gaffar malik ro ld coloni goripora rawalpora srinagar
Cyber Terrorism,Cyber Terrorism,"Dear sir
My ATM card theft and widrawal all my money by three time Rs nearby ATM No SCDD Time PM Date FebTransaction nos 
 I blocked my card but we need to recover my amount please help me Do the needful",dear sir atm card theft widraw money three time rs nearbi atm scdd time pm date febtransact no block card need recov amount pleas help need
Cyber Terrorism,Cyber Terrorism,This is an abused and lynched unemployed underprivileged unmarried raped without any protection endorsed victimized  year old dalit girl with name  Poonam  Unofficially  Poonam Chandra  from abused and lynched victimized underprivileged dalit family background having contact number  since  or  RO Delhi capital city of India DO Late Arbind Kumar previously Arvind Kumar retired Head Constable HC of Indian Delhi Police grand DO Late Shivcharan Peon of Miranda House College of Delhi University Delhi India lost my phone number  updated Aadhaar Card  Unique Identification Authority of India government of India because of target oriented terrorists and cyber attacks on us all siblings and parents for us being from an underprivileged dalit family background out of whatsapp rumours lynchings attack  in the name of fake antireservation campaigns at nearby the PG of Hudson Lane GTB Nagar north campus Delhi University Delhi   I received no post of my phone number updated aadhar card from Aadhaar Card  Unique Identification Authority of India government of India till date even after going through the whole process for phone number update on aadhar card at Patel Chest North Campus Delhi University Delhi   aadhar card center that anyone can steal information about me and misuse it through my phone number updated adhaar card to forge me and mine all I along with my family are being rang raped by India,abus lynch unemploy underprivileg unmarri rape without protect endors victim year old dalit girl name poonam unoffici poonam chandra abus lynch victim underprivileg dalit famili background contact number sinc ro delhi capit citi india late arbind kumar previous arvind kumar retir head constabl hc indian delhi polic grand late shivcharan peon miranda hous colleg delhi univers delhi india lost phone number updat aadhaar card uniqu identif author india govern india target orient terrorist cyber attack us sibl parent us underprivileg dalit famili background whatsapp rumour lynch attack name fake antireserv campaign nearbi pg hudson lane gtb nagar north campu delhi univers delhi receiv post phone number updat aadhar card aadhaar card uniqu identif author india govern india till date even go whole process phone number updat aadhar card patel chest north campu delhi univers delhi aadhar card center anyon steal inform misus phone number updat adhaar card forg mine along famili rang rape india
Cyber Terrorism,Cyber Terrorism,"THIS IS MY RELATIVE IN NEPAL BLACKMAILER IS FROM INDIA tHE NUMBER ARE       Desh Raj
AC
IFSCSCBL
BRANCHFaridabad
SAVING Type
Standard chartered bank  TO PAY MONEY IN THIS ACCOUNT TO AND",rel nepal blackmail india number desh raj ac ifscscbl branchfaridabad save type standard charter bank pay money account
Cyber Terrorism,Cyber Terrorism,Reported by someone else in the group about the above video being promoted by Khalistani movement activists This video talks about the Hijab movement and how Pannu will support and fund the movement I found this against the intigrity of our country this will promote hate,report someon els group video promot khalistani movement activist video talk hijab movement pannu support fund movement found intigr countri promot hate
Cyber Terrorism,Cyber Terrorism,"Hi Team
Some one is using my number illegally to purchase fertilizers which is neem coated urea of  kg and DAP  kg bag this is being reported previously as well no action is taken please take this seriously",hi team one use number illeg purchas fertil neem coat urea kg dap kg bag report previous well action taken pleas take serious
Cyber Terrorism,Cyber Terrorism,"Sir on th February Kota Gumanpura police station got a report filed on th February about the fraudulent withdrawal of Rs from my credit card account by any HOUSINGCOM httphousinginin from all State Bank of India credit cards Sir I am working as a computer operator in a private auto mobile company Sir my credit card was received by State Bank of India on th February  but that card has not been used by me  I am from a middle family and due to the incident of withdrawing money in a wrong way I appeal to you to solve the mental problem at the earliest and I demand appropriate action from you in this regard Sir in this regard I have also lodged a report in State Bank of India and Gumanpura police station Kota I sincerely hope that by taking appropriate action in favor of the applicant the culprit will be punished so that in future any other this type of incident could not happen with
Thank and Regards
Wasim Ahmed so Salim Ahmed
Behind Swami Vivekanand SchoolMunna Bhai Welder
 Chhawani Kota Rajasthan
Pin 
Mob",sir th februari kota gumanpura polic station got report file th februari fraudul withdraw rs credit card account housingcom httphousinginin state bank india credit card sir work comput oper privat auto mobil compani sir credit card receiv state bank india th februari card use middl famili due incid withdraw money wrong way appeal solv mental problem earliest demand appropri action regard sir regard also lodg report state bank india gumanpura polic station kota sincer hope take appropri action favor applic culprit punish futur type incid could happen thank regard wasim ahm salim ahm behind swami vivekanand schoolmunna bhai welder chhawani kota rajasthan pin mob
Cyber Terrorism,Cyber Terrorism,"NAME  KASHIRAM AADIWASI AGE  YEARS 
 ACCOUNT   
IFSC CODE  SBIN
BANK NAME STATE BANK OF INDIA 
BRANCH         KADWAYA 
FROUD AMOUNT    
DATE               
FROD MADHYAM   AADHARCARD BAOMATRIC FINGER AEPS SE

DAIR SIR
     MERE GHAR KOI ANJAN BYAKTI AAYA AUR MUJHSE E SHRM CRAD BANANE KE BAHANE FINGER LAGBA LIYA AUR MERE KHATE SE  RUPYE AADHAR SE FINGER LAGBAKAR NIKAL LE GAYA
JISHKI JANKARI MENE PULISH ME AUR BANK ME DI 
LEKIN BANK KA KAHNA HE KI ISME HUM KUCH NAHI KAR SAKTE 
PLZ MY SOULTION
AADHAR AEPS FRUDER NAME AND LOCTION INFORMITION  PROBIDE",name kashiram aadiwasi age year account ifsc code sbin bank name state bank india branch kadwaya froud amount date frod madhyam aadharcard baomatr finger aep se dair sir mere ghar koi anjan byakti aaya aur mujhs e shrm crad banan ke bahan finger lagba liya aur mere khate se rupy aadhar se finger lagbakar nikal le gaya jishki jankari mene pulish aur bank di lekin bank ka kahna ki ism hum kuch nahi kar sakt plz soultion aadhar aep fruder name loction informit probid
Cyber Terrorism,Cyber Terrorism,continuous calls not only for me My mother sister also affected the same problem if we call the same numberthe number is not vaild customer care service also not satisfied and helpless one well known person only doing this We thoght this is one kind of threadwe dont know how to stop this and who is the person We need some safty,continu call mother sister also affect problem call numberth number vaild custom care servic also satisfi helpless one well known person thoght one kind threadw dont know stop person need safti
Cyber Terrorism,Cyber Terrorism,"I have got an call from Pakistan number through whatsapp from a number 
  
Looks like prank call
It was not the first also happened before once so i worried about it and decided to give complaint",got call pakistan number whatsapp number look like prank call first also happen worri decid give complaint
Cyber Terrorism,Cyber Terrorism,"Mere pass alag alag number se ese hi call aate hai or ye bhi keh diya h ki age mene loan nhi chukaya to mere relatives ko call karke gaali galoch krenge
Mene koi loan liya hi nahi hai 
Baar baar call aa rhe h",mere pass alag alag number se ese hi call aat hai ye bhi keh diya h ki age mene loan nhi chukaya mere rel ko call kark gaali galoch kreng mene koi loan liya hi nahi hai baar baar call aa rhe h
Cyber Terrorism,Cyber Terrorism,I received Two whatsapp Calls from  on my whatsapp number  and over the calls that person stated that  We planned to Kill Kishan Bharwad from here pakistan and now it is your turn very soon we will kill you,receiv two whatsapp call whatsapp number call person state plan kill kishan bharwad pakistan turn soon kill
Cyber Terrorism,Cyber Terrorism,I downloaded cash advance loan app and just started the app  they stole my data contacts  media  photos everything now he is trying to blackmail me telling me that I will send Fake Messages to my contacts list and he is asking money to not do so,download cash advanc loan app start app stole data contact media photo everyth tri blackmail tell send fake messag contact list ask money
Cyber Terrorism,Cyber Terrorism,"On  march  I visited  to idbi bank atm in Idbi bank premises There  was no guard I tried to withdraw  with idbi debit card but anyhow transactions  failed So i tried with my another debit card of Sbi and withdraw   rupess When i was to leave the atm some  or  gyus told me that your transactions  is still continue go and complete  the transaction  So went again and tried to complete  the transaction  After that i went outside with my  rupess But suddenly  i received  messages  of unauthorized  transaction  of  within  minutes  I went to sbi branch immediately  and registered  complaints and provide written application  to local police stations  Telaiya  Thana
And registered  the complaints  to sbi customer  care for unauthorized  transactions 

Transactions on th march
  self
 unauthorized 
 unauthorized 
 unauthorized 
 unauthorized 
 unauthorized 

I request you kindly help me to get my money back",march visit idbi bank atm idbi bank premis guard tri withdraw idbi debit card anyhow transact fail tri anoth debit card sbi withdraw rupess leav atm gyu told transact still continu go complet transact went tri complet transact went outsid rupess suddenli receiv messag unauthor transact within minut went sbi branch immedi regist complaint provid written applic local polic station telaiya thana regist complaint sbi custom care unauthor transact transact th march self unauthor unauthor unauthor unauthor unauthor request kindli help get money back
Cyber Terrorism,Cyber Terrorism,"Shri Mahadev paper company     box paper oder 
         Paytm            
    Paytm     phone call  atan   parcel     
manisha 
Driver ",shri mahadev paper compani box paper oder paytm paytm phone call atan parcel manisha driver
Cyber Terrorism,Cyber Terrorism,Fraud nodetails attached plzz do action against these fraud crime so they can not do it againone MSG from phone comes in my phone that you are getting cash back regarding payments and you have to klick on the siteby klicking u can get cash back in ur account and when I open that site and clicks on that then there is a msg that rs  is debited from ur account and my balance is cut down and when I complaint it to phone pe customer care they advised me to launch a complaint in cyber cellso plzz plzz take action and refund my money from the frauds I am very upset after knowing that fraud plzz take action immediately,fraud nodetail attach plzz action fraud crime againon msg phone come phone get cash back regard payment klick sitebi klick u get cash back ur account open site click msg rs debit ur account balanc cut complaint phone pe custom care advis launch complaint cyber cellso plzz plzz take action refund money fraud upset know fraud plzz take action immedi
Cyber Terrorism,Cyber Terrorism,Sir i took a loan from Easy Loan App rupees  dated  and due dated is   i decided to paid in evening in th but they forced me to pay early  but i had no moeny that time so threated me and using abusing language with me and send a message to everyone and defame me and destroyed my images publically so plesese take a strict action,sir took loan easi loan app rupe date due date decid paid even th forc pay earli moeni time threat use abus languag send messag everyon defam destroy imag public pleses take strict action
Cyber Terrorism,Cyber Terrorism,"The Sensoria Human Resource Manager MrLawrence told me further processing thru Internation recuritment Kolkata and Contact person MrJoseph number is Siddiqui Mohamed number is  and Rathod Jignesh kanjibhal Number is Expect Joseph number only available now but he is not attending my callsOther two switched off the mobile

Sir you can verify Rathod Jignesh Axis Bank in Gujarat branch He is doing money laundering and illegal drugs business with associates of Lawrence smith using Australian phone number is   for this purpose issuing fake visa and other documents as genuine for collecting amount from the candidates In November Axis Bank freezed Jignesh account due money laundering businessJignesh Rathod account details below


Bank Name  Axis Bank
Account Holder Name Rathod Jignesh Kanjibhal
Account Number
IFSC CodeUTIB
Type  Current

Sir I paid the amount Rs above Axis Bank  Gujarat branch

Thanks
Narayanan sridhar
Mobile No ",sensoria human resourc manag mrlawrenc told process thru intern recurit kolkata contact person mrjoseph number siddiqui moham number rathod jignesh kanjibh number expect joseph number avail attend callsoth two switch mobil sir verifi rathod jignesh axi bank gujarat branch money launder illeg drug busi associ lawrenc smith use australian phone number purpos issu fake visa document genuin collect amount candid novemb axi bank freez jignesh account due money launder businessjignesh rathod account detail bank name axi bank account holder name rathod jignesh kanjibh account number ifsc codeutib type current sir paid amount rs axi bank gujarat branch thank narayanan sridhar mobil
Cyber Terrorism,Cyber Terrorism,"Dear Sir
Sub mobile hacked
Few days ago Ive received a message on my phone from an anonymous number He was saying that he has hacked my phone and if i wanted to get rid off of him then Ive to give some money to him At that time I refused his offer and took it granted He said that youre going to face consequences which is unfortunately become true Today Ive lost  from my bank account kotak Bank My bank account number is  
Also The hacker sent a message to all my contacts about a brief false accusation written messages on me  Ive no idea how he got access in my phone Im scared please help me ASAP
Please do a necceary legal action against him 
Thanks and regards 
Aarish choudhary
 Mob ",dear sir sub mobil hack day ago ive receiv messag phone anonym number say hack phone want get rid ive give money time refus offer took grant said your go face consequ unfortun becom true today ive lost bank account kotak bank bank account number also hacker sent messag contact brief fals accus written messag ive idea got access phone im scare pleas help asap pleas necceari legal action thank regard aarish choudhari mob
Cyber Terrorism,Cyber Terrorism,a link has been sent with an unkown number asking to unblock your sbi yono which was really blocked from few days and then a site a sbi portal pops up with the message of debiting,link sent unkown number ask unblock sbi yono realli block day site sbi portal pop messag debit
Cyber Terrorism,Cyber Terrorism,"Today an allure for sms has come on my mobile I can easily understand it is the trap to collect money
Hence you are requested please take actions this types of sms consult with TRAI I want this types of sms not come again not only for me but also anyone especially senior citizen",today allur sm come mobil easili understand trap collect money henc request pleas take action type sm consult trai want type sm come also anyon especi senior citizen
Cyber Terrorism,Cyber Terrorism,"Forpay loan app bigg harrasment app call all reletive contact numbers whatsaap calls abuse language abuse pics send whatsaap
Bigg harrasment app
Forpay bigg harassment app call the all relatives phns abuse language abused pics send whatsaap",forpay loan app bigg harras app call relet contact number whatsaap call abus languag abus pic send whatsaap bigg harras app forpay bigg harass app call rel phn abus languag abus pic send whatsaap
Cyber Terrorism,Cyber Terrorism,"Sir someone first try to harassed my a female friend
Now he is calling me from different countries number
And
 try to hack my social media accounts 
Maybe we know that person
 its from madhay Pradesh
Sir please check that number and ip address of that",sir someon first tri harass femal friend call differ countri number tri hack social media account mayb know person madhay pradesh sir pleas check number ip address
Cyber Terrorism,Cyber Terrorism,"He killed our Prime Minister in a Computer Game and Made fun of Himhe is a big threat to our social community and society
He made fun of our beloved Prime Minister of the Nation Shri Narendra Modi jiThis guy happy gold Smith should be arrested with immediate effect as no one can insult our prime minister on social media one cannot use foul language against our PM",kill prime minist comput game made fun himh big threat social commun societi made fun belov prime minist nation shri narendra modi jithi guy happi gold smith arrest immedi effect one insult prime minist social media one cannot use foul languag pm
Cyber Terrorism,Cyber Terrorism,"I had taken a loan from mobile app LoanMuch Loans AI and RupeeSpree which is offered through Google Play Store
Due to COVID  situation I am unable to repay my dues on time
They are charging exorbitant fees in the name of  service fees 
Collection agents call from different numbers as well as send filthy messages and voice recordings constantly in my WhatsApp threatening me that if I do not pay the loan by the due date or one date before the due date or after due date they will start calling people who are in my contact list as they have total access to my contact list and gallery while the app was downloaded from the Google Play Store
They have even sent filthy and lewd WhatsApp messages to my other contacts masking my Aadhar Card and Pan Card causing tremendous mental agony to them as well as to me
They have complete access to my contact list and they are randomly calling and sending messages to the people in my contact list causing tremendous mental harassment and agony 
They are even threatening to block my Adhaar card Pan Card and bank account
I had filed a police complaint with GDE No  dated  with my current residential local PSDomjur PSwhich is under Howrah Police Commissionerate to stop this mental harassment and cyber bullying and terrorism
I stay with my old mother who is  years old and is a cardiac patient and she cannot bear this trauma at all",taken loan mobil app loanmuch loan ai rupeespre offer googl play store due covid situat unabl repay due time charg exorbit fee name servic fee collect agent call differ number well send filthi messag voic record constantli whatsapp threaten pay loan due date one date due date due date start call peopl contact list total access contact list galleri app download googl play store even sent filthi lewd whatsapp messag contact mask aadhar card pan card caus tremend mental agoni well complet access contact list randomli call send messag peopl contact list caus tremend mental harass agoni even threaten block adhaar card pan card bank account file polic complaint gde date current residenti local psdomjur pswhich howrah polic commissioner stop mental harass cyber bulli terror stay old mother year old cardiac patient cannot bear trauma
Cyber Terrorism,Cyber Terrorism,Sir my conatcts history has been hacked from fraud loan app and they are sending each and everyone in my contact that i have been raped to a  years old child  Assuming my character very bad for there loan repayment and the app name is creditwallet,sir conatct histori hack fraud loan app send everyon contact rape year old child assum charact bad loan repay app name creditwallet
Cyber Terrorism,Cyber Terrorism,This account does not receive any Impressions from anyone No views and followers are observed yet No reasons has been observed till now I do not notice any issues related to the Community Guidelines,account receiv impress anyon view follow observ yet reason observ till notic issu relat commun guidelin
Cyber Terrorism,Cyber Terrorism,Sir my name is Prabhat Singh jat An app which name is lendmall I never applied for a loan from this app They are hacked my contacts and harrasing me for repayment  And they calling and abusing my contacts They are mentally harrasing me  They are forced me to do Suicide Please take it seriously,sir name prabhat singh jat app name lendmal never appli loan app hack contact harras repay call abus contact mental harras forc suicid pleas take serious
Cyber Terrorism,Cyber Terrorism,"Respected authorities recently while scrolling the YouTube I have come across a video which mimics of a game called GTA  Here the PM of the Republic of India Shri Narendra Modi ji has been shown in an animated form and surrounded by the tractors Then in that game an animated man with a turban over head having club in his hand breaks down the glass of animated character representing Indian PM Narendra Modi car with an animated pistol fire and hammer Later in the said YouTube Video it shows that animated character representing Indian PM Narendra Modi is made to run in the said so called game and then the said animated man with a turban over head hits the animated character representing Indian PM Narendra Modi with the based ball bat and then it shows the death of the an animated character representing Indian PM Narendra Modi
The video is posted on the YouTube channel named HAPPY GOLDSMITH 
Below is information 
YouTube channel Happy Goldsmith Daily Gaming Livestreams and Vlogs  
Channel Name Changed Happy Model Maker to Happy Goldsmith 
PM is one of the highest office and top most respected position in India death of a PM brings political paralysis  economic crisis throughout
the country leading to the situation of riots anarchy and lawlessness There should be strictest action on this YouTuber setting an
example  which creates such a deterrence that never ever anyone repeat such fantasies of killing the Prime Minister of the Republic of India Jay Hind",respect author recent scroll youtub come across video mimic game call gta pm republ india shri narendra modi ji shown anim form surround tractor game anim man turban head club hand break glass anim charact repres indian pm narendra modi car anim pistol fire hammer later said youtub video show anim charact repres indian pm narendra modi made run said call game said anim man turban head hit anim charact repres indian pm narendra modi base ball bat show death anim charact repres indian pm narendra modi video post youtub channel name happi goldsmith inform youtub channel happi goldsmith daili game livestream vlog channel name chang happi model maker happi goldsmith pm one highest offic top respect posit india death pm bring polit paralysi econom crisi throughout countri lead situat riot anarchi lawless strictest action youtub set exampl creat deterr never ever anyon repeat fantasi kill prime minist republ india jay hind
Cyber Terrorism,Cyber Terrorism,"I dont why i am getting these type if messages from different numbers and i also dont what i have to pay 
I am very much disturbed about this they are threatening me to ruin my lifeThese messages just say to upload my photos after editing and sending to all my contacts  Please help",dont get type messag differ number also dont pay much disturb threaten ruin lifethes messag say upload photo edit send contact pleas help
Cyber Terrorism,Cyber Terrorism,posting antinational memes the clear intention here was to disrespect the soldiers of the army who were martyred in Pulwama attack the word used for them were really derogatory and the named use robert clive by the account clearfies the intention,post antin meme clear intent disrespect soldier armi martyr pulwama attack word use realli derogatori name use robert clive account clearfi intent
Cyber Terrorism,Cyber Terrorism,"I had taken a loan from the mobile app LoanMuch which is offered in Google Play Store
Due to COVID  situation I am unable to repay my dues on time
They are charging exorbitant fees in the name of  service fees 
Collection agents call from different numbers as well as send filthy messages and voice recordings constantly in my WhatsApp threatening me that if I do not pay the loan by the due date or one date before the due date they will start calling people who are in my contact list as they have total access to my contact list while the app was downloaded from the Google Play Store
They have even sent filthy and lewd WhatsApp messages to my other contacts masking my Aadhar Card causing tremendous mental agony to them as well as to me
They have complete access to my contact list and gallery and they are randomly calling and sending messages to the people in my contact list causing tremendous mental harassment and agony They are even threatening to block my Adhaar card Pan Card and bank account
I stay with my old mother who is  years old and is a cardiac patient and she cannot bear this trauma at all
I had filed a police complaint with GDE No  dated  with my current residential local PSDomjur PSwhich is under Howrah Police Commissionerate to stop this mental harassment and cyber bullying and terrorism",taken loan mobil app loanmuch offer googl play store due covid situat unabl repay due time charg exorbit fee name servic fee collect agent call differ number well send filthi messag voic record constantli whatsapp threaten pay loan due date one date due date start call peopl contact list total access contact list app download googl play store even sent filthi lewd whatsapp messag contact mask aadhar card caus tremend mental agoni well complet access contact list galleri randomli call send messag peopl contact list caus tremend mental harass agoni even threaten block adhaar card pan card bank account stay old mother year old cardiac patient cannot bear trauma file polic complaint gde date current residenti local psdomjur pswhich howrah polic commissioner stop mental harass cyber bulli terror
Cyber Terrorism,Cyber Terrorism,"My name hardeep 
Acc N 
In My account  devit i tri to contact halp line no  for refund then tel me a process after that my account devited amount        what i do
I call sbi costumer halpline bu they do not help me",name hardeep acc n account devit tri contact halp line refund tel process account devit amount call sbi costum halplin bu help
Cyber Terrorism,Cyber Terrorism,"   
                                                                                                  
                                    
  

  
 
",
Cyber Terrorism,Cyber Terrorism,"Scammers Party    Mr Kuldeep Kumar or Ranjit Singh Talent Acquisition disguise me by saying they want to offer me a CTO Chief Technical Officer with YABX Comviva Gurgaon job for which they need my personal information It was done through phone numbers emails and via job websites like timesinternetin
I doubt Bogus websites wwwingeniousconsultantscoin with no registered company details cyber frauds  Email spoofing
I have multiple call records which state that Mr Ranjit Singh TA and Kuldeep Kumar TA ingeniousconsultants mentioned they were asked to call me but they are not ready to share the name of the Unknown party or Nexus who is trying to manhandle multiple attacks against the victim complainant since  Years When I asked them to give logical points a Phone call or attached Transcript conversation they said they fetched my data from  years old updates on TimesInternet job website which was not having any name or verified details This clearly shows intentions of the possible exposure of crime towards Cyber Crime victim I will like to confirm if the Party    are ready to Name the person whose behind them in that case I will like to redirect this Complaint to the behind the scene concern party Not to all below party  to 
It didnt stop here looking at the nature of the attack I got multiple calls since  Days from
Party  SoCalled Pratiksha Sinha  Manisha Sinha Reflecting CO  Aspire Systems Pvt Ltd  PM for Job purpose

Party",scammer parti mr kuldeep kumar ranjit singh talent acquisit disguis say want offer cto chief technic offic yabx comviva gurgaon job need person inform done phone number email via job websit like timesinternetin doubt bogu websit wwwingeniousconsultantscoin regist compani detail cyber fraud email spoof multipl call record state mr ranjit singh ta kuldeep kumar ta ingeniousconsult mention ask call readi share name unknown parti nexu tri manhandl multipl attack victim complain sinc year ask give logic point phone call attach transcript convers said fetch data year old updat timesinternet job websit name verifi detail clearli show intent possibl exposur crime toward cyber crime victim like confirm parti readi name person whose behind case like redirect complaint behind scene concern parti parti didnt stop look natur attack got multipl call sinc day parti socal pratiksha sinha manisha sinha reflect co aspir system pvt ltd pm job purpos parti
Cyber Terrorism,Cyber Terrorism,I have been scammed by this apk called wallet pro and an app called on cash loanI have not given any consent for loan but they transferred money to my account and asking triple time back from meI do not have the screen shot as if now but pls help me out what should I dowhy will any one take a loan for  rupeesplease help me out,scam apk call wallet pro app call cash loani given consent loan transfer money account ask tripl time back mei screen shot pl help dowhi one take loan rupeespleas help
